filepath	method	gene_col	p_col	tissue	target	data_type
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/CNS-Medullo.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	CNS-Medullo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/CNS-PiloAstro.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	CNS-PiloAstro	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/CNS_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_CNS	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Carcinoma_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Carcinoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/ColoRect-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	ColoRect-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Digestive_tract_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Digestive_tract	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Eso-AdenoCa.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Eso-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Female_reproductive_system_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Female_reproductive_tract	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Glioma_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Glioma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Head-SCC.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Head-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Hematopoietic_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Hematopoietic_system	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Kidney-ChRCC.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Kidney-ChRCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Kidney-RCC.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Kidney-RCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Kidney_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Kidney	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Liver-HCC.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Liver-HCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Lung-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Lung-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Lung-SCC.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Lung-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Lung_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Lung	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Lymph-BNHL.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Lymph-BNHL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Lymph-CLL.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Lymph-CLL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Lymph_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Lymphatic_system	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Myeloid-MPN.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Myeloid-MPN	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Myeloid_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Myeloid	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Ovary-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Ovary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Panc-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Panc-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Panc-Endocrine.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Panc-Endocrine	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Prost-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Prost-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Sarcoma_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Sarcoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Skin-Melanoma.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Skin-Melanoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Squamous_tumors.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	meta_Squamous	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Stomach-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Stomach-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Thy-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Thy-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ExInAtor/Uterus-AdenoCA.lincRNA.ExInAtor.observed.txt	ExInAtor	element_ID	p-value	Uterus-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Biliary-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Biliary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Bladder-TCC.lncrna.LARVA.maf.txt	LARVA	name	pval	Bladder-TCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Bone-Leiomyo.lncrna.LARVA.maf.txt	LARVA	name	pval	Bone-Leiomyo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Bone-Osteosarc.lncrna.LARVA.maf.txt	LARVA	name	pval	Bone-Osteosarc	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Breast-AdenoCa.lncrna.LARVA.maf.txt	LARVA	name	pval	Breast-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/CNS-GBM.lncrna.LARVA.maf.txt	LARVA	name	pval	CNS-GBM	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/CNS-Medullo.lncrna.LARVA.maf.txt	LARVA	name	pval	CNS-Medullo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/CNS-PiloAstro.lncrna.LARVA.maf.txt	LARVA	name	pval	CNS-PiloAstro	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/ColoRect-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	ColoRect-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Eso-AdenoCa.lncrna.LARVA.maf.txt	LARVA	name	pval	Eso-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Head-SCC.lncrna.LARVA.maf.txt	LARVA	name	pval	Head-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Kidney-ChRCC.lncrna.LARVA.maf.txt	LARVA	name	pval	Kidney-ChRCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Kidney-RCC.lncrna.LARVA.maf.txt	LARVA	name	pval	Kidney-RCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Liver-HCC.lncrna.LARVA.maf.txt	LARVA	name	pval	Liver-HCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lung-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Lung-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lung-SCC.lncrna.LARVA.maf.txt	LARVA	name	pval	Lung-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lymph-BNHL.lncrna.LARVA.maf.txt	LARVA	name	pval	Lymph-BNHL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lymph-CLL.lncrna.LARVA.maf.txt	LARVA	name	pval	Lymph-CLL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Myeloid-MPN.lncrna.LARVA.maf.txt	LARVA	name	pval	Myeloid-MPN	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Ovary-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Ovary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Panc-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Panc-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Panc-Endocrine.lncrna.LARVA.maf.txt	LARVA	name	pval	Panc-Endocrine	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Prost-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Prost-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Skin-Melanoma.lncrna.LARVA.maf.txt	LARVA	name	pval	Skin-Melanoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Stomach-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Stomach-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Thy-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Thy-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Uterus-AdenoCA.lncrna.LARVA.maf.txt	LARVA	name	pval	Uterus-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Biliary-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Biliary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bladder-TCC.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bladder-TCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bone-Leiomyo.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bone-Leiomyo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bone-Osteosarc.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bone-Osteosarc	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Breast-AdenoCa.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Breast-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-GBM.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-GBM	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-Medullo.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-Medullo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-PiloAstro.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-PiloAstro	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/ColoRect-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	ColoRect-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Eso-AdenoCa.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Eso-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Head-SCC.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Head-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Kidney-ChRCC.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-ChRCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Kidney-RCC.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-RCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Liver-HCC.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Liver-HCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lung-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lung-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lung-SCC.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lung-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lymph-BNHL.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lymph-BNHL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lymph-CLL.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lymph-CLL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Myeloid-MPN.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Myeloid-MPN	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Ovary-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Ovary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Panc-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Panc-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Panc-Endocrine.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Panc-Endocrine	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Prost-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Prost-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Skin-Melanoma.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Skin-Melanoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Stomach-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Stomach-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Thy-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Thy-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Uterus-AdenoCA.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Uterus-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/pancancer_no_melanoma.lincRNA.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Pancan-no-skin-melanoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers_no_Skin-Melanoma.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-skin-melanoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Biliary-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Biliary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bladder-TCC.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bladder-TCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Leiomyo.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Leiomyo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Osteosarc.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Osteosarc	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Breast-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Breast-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-GBM.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-GBM	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-Medullo.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-Medullo	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-PiloAstro.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-PiloAstro	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/ColoRect-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	ColoRect-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Eso-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Eso-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Head-SCC.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Head-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-ChRCC.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-ChRCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-RCC.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-RCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Liver-HCC.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Liver-HCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-SCC.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-SCC	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-BNHL.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-BNHL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-CLL.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-CLL	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Myeloid-MPN.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Myeloid-MPN	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Ovary-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Ovary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-Endocrine.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-Endocrine	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Prost-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Prost-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Skin-Melanoma.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Skin-Melanoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Stomach-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Stomach-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Thy-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Thy-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Uterus-AdenoCA.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Uterus-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Adenocarcinoma_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Adenocarcinoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Breast_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Breast	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_CNS_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_CNS	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Carcinoma_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Carcinoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Digestive_tract_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Digestive_tract	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Female_reproductive_system_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Female_reproductive_tract	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Glioma_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Glioma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Hematopoietic_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Hematopoietic_system	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Kidney_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Kidney	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Lung_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Lung	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Lymph_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Lymphatic_system	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Myeloid_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Myeloid	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Sarcoma_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Sarcoma	lncRNA_ncrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Squamous_tumors.lincRNA.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Squamous	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Adenocarcinoma_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Adenocarcinoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Biliary-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Biliary-AdenoCa	lncRNA_ncrna	observed
